SensoriaRawDataFormat: 4.0
FirmwareRevision: 1.1.5.238R
DeviceName: Sensoria-C1-52AB
SerialNumber: C88ED8C159C3D31B
Location: 0x0001
Start: 2024-09-01T17:33:12+02:00
SamplingFrequency: 50
AfeName: N/A
AfeUnits: N/A
(null)
(null)
(null)
(null)
(null)
(null)
(null)
(null)

Tag,AutoTag,Tick,T,S0,S1,S2,Ax,Ay,Az,Gx,Gy,Gz,Mx,My,Mz,HRM,S3,S4,S5,S6,S7,CS0,CS1,CS2,CS3,CS4,CS5,CS6,CS7,RSSI,Timestamp,Zero
,,1559,2220,429,353,478,0.160156,0.960938,-0.007812,-10.080000,-4.480000,-10.080000,0.598016,-0.046720,-0.112128,,0,0,0,0,0,,,,,,,,,-69,17:33:14.682,
,,1560,2240,428,357,474,0.222656,0.960938,0.089844,-11.200000,1.120000,-14.560000,0.598016,-0.046720,-0.112128,,0,0,0,0,0,,,,,,,,,-69,17:33:14.715,
,,1561,2260,429,361,472,0.222656,0.960938,0.089844,-11.200000,1.120000,-14.560000,0.598016,-0.046720,-0.112128,,0,0,0,0,0,,,,,,,,,-69,17:33:14.716,
,,1562,2280,429,361,469,0.222656,0.960938,0.089844,-11.200000,1.120000,-14.560000,0.598016,-0.046720,-0.112128,,0,0,0,0,0,,,,,,,,,-69,17:33:14.746,
,,1563,2300,428,361,468,0.171875,0.941406,0.167969,-10.080000,5.600000,-13.440001,0.598016,-0.046720,-0.112128,,0,0,0,0,0,,,,,,,,,-69,17:33:14.773,
,,1564,2320,428,361,466,0.171875,0.941406,0.167969,-10.080000,5.600000,-13.440001,0.598016,-0.046720,-0.112128,,0,0,0,0,0,,,,,,,,,-69,17:33:14.773,
,,1565,2340,430,360,463,0.171875,0.941406,0.167969,-10.080000,5.600000,-13.440001,0.598016,-0.046720,-0.112128,,0,0,0,0,0,,,,,,,,,-69,17:33:14.802,
,,1566,2360,429,358,462,0.171875,0.941406,0.167969,-10.080000,5.600000,-13.440001,0.598016,-0.046720,-0.112128,,0,0,0,0,0,,,,,,,,,-69,17:33:14.833,
,,1567,2380,429,357,461,0.140625,0.957031,0.148438,-6.720000,1.120000,-7.840000,0.598016,-0.046720,-0.112128,,0,0,0,0,0,,,,,,,,,-69,17:33:14.833,
,,1568,2400,429,354,460,0.140625,0.957031,0.148438,-6.720000,1.120000,-7.840000,0.598016,-0.046720,-0.112128,,0,0,0,0,0,,,,,,,,,-69,17:33:14.864,
